Z,N,Energy,NShells,b0,bz,bp,lambda_n,lambda_p,Lambda_n,Lambda_p,delta_n,delta_p,pwi,pairingE_n,pairingE_p,LNlambda_n,LNlambda_p,LNEnergy_n,LNEnergy_p,LNdelta_n,LNdelta_p,Geff_n,Geff_p,rms_r_n,rms_r_p,rms_r_t,charge_r_p,charge_r_t,beta2_n,beta2_p,beta2_t,dipole_n,dipole_p,quadpole_n,quadpole_p,octpole_n,octpole_p,hexdpole_n,hexdpole_p,q5_n,q5_p,q6_n,q6_p,q7_n,q7_p,q8_n,q8_p,KineticE_n,KineticE_p,VolumeE,rho_tau,rho_rho,surfaceE,rhoDELrho,NABLArho^2,SpinOrbitE,rhoNABLAJ,NABLArhoJ,CoulombE,CoulombDir,CoulombEx,TensorE,HartreeE,ExtraE,ExternalFE,Entropy_n,Entropy_p
72,136,-1560.294,20.0,2.23478,2.38028,2.16539,-2.23445,-13.77523,-2.23445,-13.77523,0.60448,0.56448,60.0,-6.51027,-4.07438,0.1416,0.16368,-0.97759,-0.84452,0.74608,0.72816,-0.05613,-0.0782,5.76587,5.44447,5.65668,5.49772,7.10999,0.15868,0.1809,0.16581,0.0,0.0,9.05114,4.87082,0.0,0.0,0.76552,0.29051,0.0,0.0,0.15745,0.05729,0.0,0.0,0.02585,0.01105,2800.226,1124.5982,-6192.171,250.7969,-6442.9679,191.9469,191.9469,0.0,-70.8132,-70.8132,0.0,614.9238,641.5932,-26.6694,-16.5979,0.0,0.0,0.0,0.0,0.0
72,138,-1564.8575,20.0,2.23834,2.38408,2.16885,-2.21156,-14.05706,-2.21156,-14.05706,0.61016,0.54925,60.0,-6.62715,-3.86687,0.14817,0.17337,-1.02832,-0.84642,0.75833,0.72262,-0.05618,-0.07802,5.80615,5.47297,5.69411,5.52566,7.13271,0.18922,0.21041,0.19593,0.0,0.0,11.10517,5.7247,0.0,0.0,0.9971,0.37298,0.0,0.0,0.2026,0.07987,0.0,0.0,0.02267,0.01514,2838.7574,1118.1933,-6229.7882,250.736,-6480.5242,193.2984,193.2984,0.0,-70.1528,-70.1528,0.0,612.4632,639.0585,-26.5953,-15.26,0.0,0.0,0.0,0.0,0.0
72,140,-1569.2283,20.0,2.24188,2.38785,2.17228,-2.13171,-14.39277,-2.13171,-14.39277,0.60433,0.55265,60.0,-6.50587,-3.89667,0.15083,0.17416,-1.04862,-0.85313,0.75516,0.7268,-0.05614,-0.07838,5.84417,5.50103,5.72994,5.55316,7.15528,0.21274,0.23552,0.21987,0.0,0.0,12.83337,6.47368,0.0,0.0,1.10246,0.42003,0.0,0.0,0.19144,0.08886,0.0,0.0,0.00612,0.01501,2877.5784,1112.0039,-6267.4648,250.6632,-6518.128,194.5855,194.5855,0.0,-69.4356,-69.4356,0.0,610.0471,636.5699,-26.5228,-14.2385,0.0,0.0,0.0,0.0,0.0
72,142,-1573.4581,20.0,2.24539,2.39159,2.17568,-2.03949,-14.7845,-2.03949,-14.7845,0.59089,0.55545,60.0,-6.237,-3.9233,0.16029,0.17146,-1.07806,-0.85634,0.75118,0.72691,-0.05598,-0.07864,5.88319,5.53137,5.76722,5.58293,7.17771,0.23458,0.26203,0.24308,0.0,0.0,14.54534,7.28207,0.0,0.0,1.16558,0.46654,0.0,0.0,0.15535,0.09401,0.0,0.0,-0.01394,0.01323,2915.153,1105.4751,-6303.9648,250.4994,-6554.4641,195.8183,195.8183,0.0,-68.2514,-68.2514,0.0,607.5478,633.9984,-26.4506,-13.1414,0.0,0.0,0.0,0.0,0.0
72,144,-1577.5686,20.0,2.24888,2.3953,2.17906,-1.88585,-15.2017,-1.88585,-15.2017,0.57992,0.54524,60.0,-6.03722,-3.78509,0.17969,0.17974,-1.13356,-0.87133,0.75961,0.72498,-0.05571,-0.07854,5.91874,5.55785,5.80094,5.60888,7.2,0.25037,0.28178,0.25998,0.0,0.0,15.93326,7.90628,0.0,0.0,1.14517,0.47859,0.0,0.0,0.08642,0.08383,0.0,0.0,-0.0374,0.00756,2954.6431,1099.3511,-6341.5103,250.3643,-6591.8747,196.9513,196.9513,0.0,-67.8407,-67.8407,0.0,605.3326,631.7163,-26.3837,-12.6686,0.0,0.0,0.0,0.0,0.0
72,146,-1581.2892,20.0,2.25233,2.39898,2.18241,-1.66264,-15.6154,-1.66264,-15.6154,0.57373,0.53125,60.0,-5.95735,-3.60519,0.19629,0.19241,-1.17683,-0.88736,0.77003,0.72366,-0.05525,-0.07828,5.94965,5.57875,5.82976,5.6293,7.22215,0.25948,0.29217,0.26937,0.0,0.0,16.91823,8.25943,0.0,0.0,1.04194,0.44463,0.0,0.0,-0.00116,0.05918,0.0,0.0,-0.05591,-0.00031,2995.9362,1093.8292,-6380.1442,250.2845,-6630.4286,198.0251,198.0251,0.0,-68.1011,-68.1011,0.0,603.4138,629.7341,-26.3203,-12.6216,0.0,0.0,0.0,0.0,0.0
72,148,-1584.3859,20.0,2.25576,2.40264,2.18573,-1.4189,-16.01537,-1.4189,-16.01537,0.57232,0.51788,60.0,-6.00196,-3.44148,0.18886,0.20581,-1.15576,-0.90029,0.76118,0.72369,-0.05457,-0.07793,5.97723,5.59556,5.85506,5.64568,7.24417,0.26306,0.29552,0.27276,0.0,0.0,17.54804,8.40473,0.0,0.0,0.87197,0.37806,0.0,0.0,-0.08852,0.02804,0.0,0.0,-0.06069,-0.0072,3037.8704,1088.6953,-6418.8098,250.2277,-6669.0375,198.9838,198.9838,0.0,-68.636,-68.636,0.0,601.7007,627.959,-26.2583,-12.691,0.0,0.0,0.0,0.0,0.0
72,150,-1586.9293,20.0,2.25917,2.40626,2.18903,-1.21652,-16.39149,-1.21652,-16.39149,0.57746,0.50481,60.0,-6.19682,-3.28648,0.16522,0.22175,-1.1031,-0.91214,0.74268,0.72656,-0.05381,-0.07754,6.00307,5.60931,5.87826,5.65902,7.26606,0.26215,0.29397,0.27155,0.0,0.0,17.87702,8.40174,0.0,0.0,0.6455,0.29226,0.0,0.0,-0.16592,-0.0034,0.0,0.0,-0.04955,-0.0113,3079.6283,1083.7834,-6456.6816,250.1594,-6706.841,199.6804,199.6804,0.0,-69.2518,-69.2518,0.0,600.1681,626.3658,-26.1977,-12.7575,0.0,0.0,0.0,0.0,0.0
72,152,-1589.2029,20.0,2.26255,2.40986,2.1923,-1.0728,-16.74378,-1.0728,-16.74378,0.58461,0.49185,60.0,-6.42979,-3.13939,0.15287,0.24052,-1.09142,-0.92343,0.73748,0.73236,-0.05315,-0.07706,6.0283,5.62132,5.90055,5.67064,7.28781,0.25838,0.28987,0.26756,0.0,0.0,18.0052,8.3201,0.0,0.0,0.3846,0.20207,0.0,0.0,-0.22584,-0.03036,0.0,0.0,-0.02523,-0.01219,3120.4943,1078.9431,-6493.4043,250.0406,-6743.445,200.0763,200.0763,0.0,-69.7179,-69.7179,0.0,598.7605,624.8986,-26.138,-12.7708,0.0,0.0,0.0,0.0,0.0
72,154,-1591.3406,20.0,2.2659,2.41344,2.19555,-0.93482,-17.08578,-0.93482,-17.08578,0.58251,0.47966,60.0,-6.45171,-3.00629,0.16067,0.259,-1.12673,-0.93114,0.74319,0.73866,-0.05259,-0.07653,6.05388,5.63342,5.92317,5.68235,7.30944,0.25407,0.2856,0.26316,0.0,0.0,18.09047,8.23276,0.0,0.0,0.1226,0.11888,0.0,0.0,-0.26761,-0.05171,0.0,0.0,0.00664,-0.0108,3160.0304,1074.0682,-6529.1508,249.8568,-6779.0076,200.3953,200.3953,0.0,-69.8298,-69.8298,0.0,597.3566,623.4346,-26.078,-12.6946,0.0,0.0,0.0,0.0,0.0
72,156,-1593.2021,20.0,2.26923,2.41698,2.19878,-0.75666,-17.43093,-0.75666,-17.43093,0.5747,0.47034,60.0,-6.34945,-2.9122,0.17574,0.27561,-1.16871,-0.93877,0.75044,0.74595,-0.05202,-0.07596,6.07911,5.64605,5.94577,5.69459,7.33094,0.24959,0.28148,0.25867,0.0,0.0,18.15293,8.15032,0.0,0.0,-0.11659,0.04514,0.0,0.0,-0.28977,-0.06802,0.0,0.0,0.03889,-0.00806,3199.2906,1069.2151,-6564.6708,249.6538,-6814.3246,200.8825,200.8825,0.0,-69.8583,-69.8583,0.0,595.9068,621.9244,-26.0176,-12.5989,0.0,0.0,0.0,0.0,0.0
72,158,-1594.5979,20.0,2.27254,2.4205,2.20198,-0.5485,-17.78254,-0.5485,-17.78254,0.56916,0.46289,60.0,-6.31234,-2.84314,0.18081,0.29018,-1.18088,-0.94642,0.74997,0.75307,-0.05132,-0.07536,6.1033,5.65862,5.96766,5.70677,7.35231,0.24414,0.27681,0.25333,0.0,0.0,18.12714,8.05087,0.0,0.0,-0.32828,-0.02075,0.0,0.0,-0.28782,-0.0793,0.0,0.0,0.06648,-0.00444,3238.9438,1064.4584,-6600.1173,249.467,-6849.5843,201.5401,201.5401,0.0,-70.0496,-70.0496,0.0,594.446,620.4036,-25.9576,-12.5364,0.0,0.0,0.0,0.0,0.0
72,160,-1595.4661,20.0,2.27582,2.34874,2.24021,-0.35006,-18.13064,-0.35006,-18.13064,0.5653,0.4556,60.0,-6.32349,-2.77925,0.1714,0.30184,-1.15107,-0.9509,0.7367,0.75744,-0.05054,-0.07469,6.12803,5.67034,5.98973,5.71811,7.37356,0.23652,0.27104,0.24612,0.0,0.0,17.92792,7.91591,0.0,0.0,-0.53146,-0.07881,0.0,0.0,-0.23616,-0.08419,0.0,0.0,0.08192,-0.00043,3277.6288,1059.7995,-6634.0263,249.2828,-6883.3091,202.0445,202.0445,0.0,-70.2623,-70.2623,0.0,593.0452,618.9438,-25.8986,-12.4907,0.0,0.0,0.0,0.0,0.0
72,162,-1595.9025,20.0,2.27908,2.3521,2.24342,-0.17456,-18.46976,-0.17456,-18.46976,0.57081,0.44817,60.0,-6.55615,-2.71303,0.15572,0.30984,-1.11732,-0.95171,0.72653,0.75801,-0.0497,-0.07404,6.15314,5.68058,6.01169,5.72798,7.39469,0.2275,0.26414,0.23756,0.0,0.0,17.6033,7.74209,0.0,0.0,-0.70911,-0.12778,0.0,0.0,-0.17686,-0.08436,0.0,0.0,0.08758,0.00331,3315.43,1055.3094,-6666.7178,249.098,-6915.8158,202.257,202.257,0.0,-70.2245,-70.2245,0.0,591.7665,617.6088,-25.8423,-12.385,0.0,0.0,0.0,0.0,0.0
72,164,-1596.013,20.0,2.28231,2.35544,2.24661,-0.04773,-18.81015,-0.04773,-18.81015,0.58061,0.4416,60.0,-6.89425,-2.65746,0.14093,0.31261,-1.09364,-0.94849,0.72155,0.75421,-0.0489,-0.07338,6.17721,5.68915,6.0325,5.7362,7.4157,0.21525,0.25457,0.22592,0.0,0.0,16.99336,7.48422,0.0,0.0,-0.8731,-0.17054,0.0,0.0,-0.09853,-0.07871,0.0,0.0,0.08243,0.00647,3351.6401,1050.7571,-6697.9428,248.8763,-6946.8192,202.1072,202.1072,0.0,-69.5306,-69.5306,0.0,590.587,616.3723,-25.7854,-12.037,0.0,0.0,0.0,0.0,0.0
74,82,-1224.3189,20.0,2.13015,2.13015,2.13015,-12.14646,0.30602,-12.14646,0.30602,0.50265,1.02403,60.0,-2.91259,-10.77613,0.88992,0.10878,-1.67912,-1.16669,1.39257,1.13281,-0.08675,-0.09731,5.04115,5.07555,5.0575,5.14146,6.45986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,1570.2292,1324.9798,-4901.0459,228.0871,-5129.133,164.9124,164.9124,0.0,-55.4203,-55.4203,0.0,696.2051,725.5406,-29.3355,-7.6446,0.0,0.0,0.0,0.0,0.0
74,84,-1244.6114,20.0,2.13468,2.27367,2.0684,-10.09474,-0.23841,-10.09474,-0.23841,0.50458,0.93096,60.0,-3.13868,-9.04634,0.22363,0.12478,-0.76786,-1.14143,0.72821,1.05574,-0.08112,-0.09581,5.06963,5.0907,5.07951,5.15611,6.48734,0.05461,0.06567,0.05981,0.0,0.0,1.48745,1.58875,0.0,0.0,0.0346,0.02256,0.0,0.0,0.00202,0.00126,0.0,0.0,0.00023,0.00022,1617.6436,1317.3904,-4961.9076,230.2935,-5192.201,165.2225,165.2225,0.0,-55.2183,-55.2183,0.0,694.3984,723.6713,-29.2729,-8.0461,0.0,0.0,0.0,0.0,0.0
74,86,-1265.0876,20.0,2.13916,2.27844,2.07275,-10.23048,-0.65787,-10.23048,-0.65787,0.53958,0.78145,60.0,-3.74494,-6.51928,0.18459,0.16608,-0.8031,-1.1058,0.72418,0.94753,-0.07774,-0.09367,5.11359,5.12062,5.11684,5.18534,6.5146,0.1249,0.13502,0.12959,0.0,0.0,3.54339,3.30501,0.0,0.0,0.18628,0.12287,0.0,0.0,0.02393,0.016,0.0,0.0,0.00228,0.00185,1659.0634,1308.2513,-5019.2086,232.0169,-5251.2255,167.0616,167.0616,0.0,-52.3966,-52.3966,0.0,691.3123,720.5075,-29.1953,-6.9978,0.0,0.0,0.0,0.0,0.0
74,88,-1285.6455,20.0,2.14359,2.28316,2.07704,-10.03414,-1.10054,-10.03414,-1.10054,0.57508,0.71562,60.0,-4.23857,-5.54934,0.20005,0.19226,-0.90687,-1.08925,0.77513,0.90788,-0.07803,-0.09228,5.15277,5.14609,5.14972,5.2102,6.54163,0.16124,0.16916,0.16485,0.0,0.0,4.75265,4.18211,0.0,0.0,0.22423,0.14651,0.0,0.0,0.01801,0.01285,0.0,0.0,-0.00158,0.00018,1701.7503,1300.8547,-5076.92,233.8381,-5310.7581,168.7285,168.7285,0.0,-50.4467,-50.4467,0.0,688.5733,717.6922,-29.1189,-6.4016,0.0,0.0,0.0,0.0,0.0
74,90,-1305.3233,20.0,2.14798,2.28784,2.08129,-9.71861,-1.54518,-9.71861,-1.54518,0.62865,0.67429,60.0,-5.1149,-4.98436,0.16796,0.2104,-0.91504,-1.07346,0.79661,0.88469,-0.07727,-0.09122,5.18827,5.16787,5.17908,5.23141,6.56844,0.18545,0.19153,0.18818,0.0,0.0,5.66789,4.7753,0.0,0.0,0.23128,0.14629,0.0,0.0,0.00963,0.00751,0.0,0.0,-0.00307,-0.00061,1748.2997,1294.3864,-5135.7001,235.8505,-5371.5507,170.4514,170.4514,0.0,-50.5836,-50.5836,0.0,686.1784,715.2279,-29.0495,-6.2677,0.0,0.0,0.0,0.0,0.0
74,92,-1324.4673,20.0,2.15233,2.29246,2.0855,-9.53545,-1.91414,-9.53545,-1.91414,0.66057,0.66234,60.0,-5.7268,-4.82774,0.14709,0.21886,-0.92662,-1.07179,0.80766,0.8812,-0.07619,-0.09087,5.22582,5.1902,5.20997,5.25317,6.59504,0.21499,0.21672,0.21576,0.0,0.0,6.81445,5.45019,0.0,0.0,0.32352,0.19755,0.0,0.0,0.02788,0.01953,0.0,0.0,0.00161,0.00222,1799.9467,1289.1437,-5196.9308,238.1473,-5435.0781,173.019,173.019,0.0,-53.8858,-53.8858,0.0,683.8837,712.8731,-28.9894,-7.0908,0.0,0.0,0.0,0.0,0.0
74,94,-1343.5959,20.0,2.15663,2.29704,2.08967,-9.44772,-2.34219,-9.44772,-2.34219,0.59257,0.70666,60.0,-4.61361,-5.43435,0.19043,0.19572,-0.97933,-1.08634,0.78301,0.90238,-0.07611,-0.09189,5.27493,5.22742,5.25406,5.28966,6.62142,0.26326,0.26731,0.26503,0.0,0.0,8.68675,6.81918,0.0,0.0,0.53168,0.35239,0.0,0.0,0.07898,0.0608,0.0,0.0,0.01093,0.00995,1849.4856,1283.3726,-5256.2747,240.1304,-5496.4052,176.2582,176.2582,0.0,-56.8959,-56.8959,0.0,680.7259,709.6495,-28.9236,-8.154,0.0,0.0,0.0,0.0,0.0
74,96,-1362.3598,20.0,2.16088,2.30158,2.0938,-9.14944,-2.88336,-9.14944,-2.88336,0.56497,0.70224,60.0,-4.21735,-5.38443,0.20854,0.20412,-0.99708,-1.10819,0.77351,0.90636,-0.07569,-0.09159,5.31762,5.26176,5.29338,5.3233,6.64759,0.29164,0.3032,0.29662,0.0,0.0,9.98782,7.83673,0.0,0.0,0.57435,0.40379,0.0,0.0,0.07683,0.06634,0.0,0.0,0.00835,0.00974,1894.6802,1276.5405,-5312.7845,241.6714,-5554.4559,178.6673,178.6673,0.0,-57.2962,-57.2962,0.0,677.7266,706.5804,-28.8538,-8.1867,0.0,0.0,0.0,0.0,0.0
74,98,-1380.3852,20.0,2.1651,2.30607,2.09788,-8.79327,-3.39324,-8.79327,-3.39324,0.55502,0.68603,60.0,-4.11244,-5.16789,0.21454,0.21413,-1.00769,-1.10593,0.76955,0.90015,-0.0749,-0.09107,5.35117,5.28491,5.32277,5.34589,6.67356,0.30307,0.31729,0.3091,0.0,0.0,10.72947,8.27311,0.0,0.0,0.5079,0.36255,0.0,0.0,0.04106,0.04479,0.0,0.0,0.002,0.00534,1939.1907,1270.2776,-5368.8493,243.1168,-5611.9661,180.5745,180.5745,0.0,-57.4436,-57.4436,0.0,675.3107,704.0961,-28.7854,-8.0518,0.0,0.0,0.0,0.0,0.0
74,100,-1397.7016,20.0,2.16928,2.31052,2.10193,-8.39998,-3.89067,-8.39998,-3.89067,0.53493,0.6696,60.0,-3.86321,-4.95477,0.23602,0.2168,-1.03861,-1.08417,0.77095,0.8864,-0.07407,-0.09049,5.38246,5.305,5.34966,5.36546,6.69932,0.31029,0.32589,0.31681,0.0,0.0,11.34058,8.56216,0.0,0.0,0.41717,0.30602,0.0,0.0,-0.00081,0.01914,0.0,0.0,-0.003,0.00118,1984.3101,1264.3509,-5424.4982,244.5009,-5668.9991,182.3494,182.3494,0.0,-58.189,-58.189,0.0,673.1,701.8189,-28.7189,-8.184,0.0,0.0,0.0,0.0,0.0
74,102,-1414.1238,20.0,2.17341,2.31492,2.10593,-7.93816,-4.38336,-7.93816,-4.38336,0.52245,0.65431,60.0,-3.73595,-4.76598,0.26016,0.21174,-1.06458,-1.04728,0.78261,0.86605,-0.07306,-0.08983,5.40864,5.31926,5.37124,5.37927,6.72489,0.30948,0.32529,0.316,0.0,0.0,11.64983,8.59235,0.0,0.0,0.30979,0.23622,0.0,0.0,-0.03574,-0.00364,0.0,0.0,-0.0052,-0.00124,2030.8443,1258.9127,-5480.2152,245.8924,-5726.1077,183.9707,183.9707,0.0,-59.6278,-59.6278,0.0,671.2392,699.8944,-28.6552,-8.634,0.0,0.0,0.0,0.0,0.0
74,104,-1429.4429,20.0,2.17751,2.31929,2.1099,-7.5091,-4.85893,-7.5091,-4.85893,0.51894,0.63369,60.0,-3.76817,-4.51381,0.2472,0.20124,-1.03053,-0.98832,0.76613,0.83493,-0.07147,-0.08896,5.42448,5.3222,5.38219,5.38188,6.75027,0.2926,0.30506,0.29767,0.0,0.0,11.29627,8.06709,0.0,0.0,0.15347,0.12069,0.0,0.0,-0.06078,-0.0244,0.0,0.0,-0.00353,-0.00117,2078.7607,1254.2964,-5536.8932,247.3478,-5784.241,185.653,185.653,0.0,-61.6177,-61.6177,0.0,669.9292,698.5239,-28.5947,-9.2705,0.0,0.0,0.0,0.0,0.0
74,106,-1444.0799,20.0,2.18157,2.32361,2.11384,-7.19468,-5.35507,-7.19468,-5.35507,0.53465,0.58818,60.0,-4.07133,-3.94412,0.21834,0.21551,-1.00712,-0.95033,0.75299,0.8037,-0.07021,-0.08772,5.43648,5.32007,5.38893,5.37948,6.77546,0.26546,0.27091,0.26765,0.0,0.0,10.49196,7.15823,0.0,0.0,-0.04276,-0.03202,0.0,0.0,-0.07755,-0.04226,0.0,0.0,0.00061,0.00044,2126.0681,1249.9766,-5593.5518,248.7509,-5842.3026,187.7573,187.7573,0.0,-63.4489,-63.4489,0.0,668.7975,697.3318,-28.5343,-9.7058,0.0,0.0,0.0,0.0,0.0
74,108,-1458.2524,20.0,2.18559,2.32789,2.11773,-6.8876,-5.9252,-6.8876,-5.9252,0.52969,0.54028,60.0,-4.04743,-3.38328,0.21171,0.24393,-0.99508,-0.94645,0.7414,0.78421,-0.06932,-0.08628,5.45615,5.3284,5.40457,5.38743,6.80046,0.24792,0.25339,0.25008,0.0,0.0,10.05592,6.71617,0.0,0.0,-0.19364,-0.12507,0.0,0.0,-0.07748,-0.04686,0.0,0.0,0.007,0.00357,2170.3891,1244.4643,-5646.6276,249.8101,-5896.4377,189.5884,189.5884,0.0,-64.0692,-64.0692,0.0,667.1638,695.6317,-28.468,-9.7889,0.0,0.0,0.0,0.0,0.0
74,110,-1471.8182,20.0,2.18957,2.33214,2.12159,-6.53061,-6.51203,-6.53061,-6.51203,0.50728,0.50433,60.0,-3.7697,-2.99808,0.22771,0.26063,-1.00714,-0.9311,0.73498,0.76496,-0.06826,-0.08484,5.47837,5.3396,5.42299,5.39821,6.82528,0.23531,0.24279,0.23823,0.0,0.0,9.80049,6.46245,0.0,0.0,-0.31907,-0.18863,0.0,0.0,-0.06681,-0.04512,0.0,0.0,0.01357,0.00687,2213.7684,1238.7272,-5697.3776,250.6791,-5948.0567,190.7543,190.7543,0.0,-64.4871,-64.4871,0.0,665.4746,693.8754,-28.4008,-9.972,0.0,0.0,0.0,0.0,0.0
74,112,-1484.5302,20.0,2.19352,2.33634,2.12542,-6.1453,-7.15572,-6.1453,-7.15572,0.49793,0.47855,60.0,-3.7046,-2.74261,0.23254,0.26798,-0.99841,-0.91318,0.73047,0.74653,-0.06693,-0.0835,5.49813,5.34834,5.43903,5.40658,6.84992,0.22057,0.23083,0.22452,0.0,0.0,9.42109,6.16414,0.0,0.0,-0.41181,-0.22961,0.0,0.0,-0.04804,-0.03849,0.0,0.0,0.01768,0.00915,2258.5689,1233.1027,-5747.7186,251.5382,-5999.2568,191.4894,191.4894,0.0,-65.3676,-65.3676,0.0,664.0156,692.3513,-28.3357,-10.2617,0.0,0.0,0.0,0.0,0.0
74,114,-1496.5229,20.0,2.19744,2.34051,2.12921,-5.86071,-7.88651,-5.86071,-7.88651,0.49888,0.4756,60.0,-3.79182,-2.73722,0.23407,0.26563,-1.0162,-0.91716,0.73294,0.74123,-0.06564,-0.08264,5.51237,5.35168,5.44968,5.40958,6.87439,0.19891,0.21341,0.20441,0.0,0.0,8.6924,5.70607,0.0,0.0,-0.44174,-0.23829,0.0,0.0,-0.02848,-0.02932,0.0,0.0,0.01718,0.00925,2305.5308,1227.6677,-5798.669,252.4347,-6051.1037,191.7539,191.7539,0.0,-66.5589,-66.5589,0.0,662.9525,691.2252,-28.2727,-10.7377,0.0,0.0,0.0,0.0,0.0
74,116,-1507.9547,20.0,2.20132,2.34464,2.13297,-5.59726,-8.62359,-5.59726,-8.62359,0.51046,0.49535,60.0,-4.06033,-2.9712,0.24064,0.25704,-1.03804,-0.94237,0.7511,0.75239,-0.06417,-0.08258,5.52461,5.35254,5.45824,5.41015,6.89868,0.17154,0.18926,0.17818,0.0,0.0,7.66172,5.06205,0.0,0.0,-0.42227,-0.22017,0.0,0.0,-0.0135,-0.02063,0.0,0.0,0.01367,0.00764,2350.2011,1221.8148,-5848.1274,253.1746,-6101.3021,191.7521,191.7521,0.0,-65.7252,-65.7252,0.0,661.9593,690.1626,-28.2033,-10.8175,0.0,0.0,0.0,0.0,0.0
74,118,-1518.8332,20.0,2.20516,2.27582,2.17066,-5.49505,-9.30082,-5.49505,-9.30082,0.51394,0.53872,60.0,-4.19688,-3.50919,0.22362,0.23018,-1.01269,-0.96097,0.73756,0.76889,-0.06294,-0.0827,5.53749,5.35363,5.46736,5.41093,6.9228,0.13823,0.15848,0.14572,0.0,0.0,6.31012,4.24037,0.0,0.0,-0.35165,-0.17919,0.0,0.0,-0.00471,-0.01362,0.0,0.0,0.00804,0.00435,2390.4701,1215.7774,-5894.5781,253.7025,-6148.2806,191.4399,191.4399,0.0,-62.7763,-62.7763,0.0,660.8843,689.0096,-28.1253,-10.3708,0.0,0.0,0.0,0.0,0.0
74,120,-1530.1065,20.0,2.20897,2.14039,2.24408,-5.46969,-9.74071,-5.46969,-9.74071,0.49735,0.63053,60.0,-3.88082,-4.8483,0.25398,0.14222,-1.07381,-0.87663,0.75133,0.77275,-0.06374,-0.082,5.55735,5.35887,5.48249,5.41583,6.94675,-0.13334,-0.1471,-0.13836,0.0,0.0,-6.23447,-3.94354,0.0,0.0,-0.15893,-0.08038,0.0,0.0,0.04059,0.02066,0.0,0.0,0.00379,9e-05,2440.7233,1210.8675,-5945.6188,254.5147,-6200.1335,191.6731,191.6731,0.0,-66.4116,-66.4116,0.0,659.9308,687.993,-28.0622,-10.5912,0.0,0.0,0.0,0.0,0.0
74,122,-1540.9752,20.0,2.21275,2.14405,2.24792,-5.31134,-10.31751,-5.31134,-10.31751,0.45311,0.68095,60.0,-3.27316,-5.63305,0.28627,0.13448,-1.07042,-0.92499,0.73938,0.81543,-0.06273,-0.08232,5.57327,5.36175,5.49437,5.4184,6.97054,-0.09984,-0.11572,-0.10555,0.0,0.0,-4.77309,-3.10585,0.0,0.0,-0.2024,-0.10195,0.0,0.0,0.01275,0.01068,0.0,0.0,0.00407,0.00127,2480.6364,1205.7026,-5991.2042,254.892,-6246.0961,191.4381,191.4381,0.0,-65.2015,-65.2015,0.0,658.8026,686.794,-27.9915,-10.2476,0.0,0.0,0.0,0.0,0.0
74,124,-1551.3863,20.0,2.2165,2.14768,2.25173,-5.30766,-10.86112,-5.30766,-10.86112,0.43624,0.79876,60.0,-3.03619,-7.7351,0.34395,0.10512,-1.14369,-0.95747,0.78019,0.90388,-0.06268,-0.08248,5.5885,5.36407,5.5057,5.4204,6.99417,-0.04645,-0.05851,-0.05073,0.0,0.0,-2.26957,-1.57156,0.0,0.0,-0.09879,-0.04774,0.0,0.0,-0.00085,0.00128,0.0,0.0,0.00063,0.00022,2519.2919,1203.0784,-6035.4465,255.4389,-6290.8854,190.7854,190.7854,0.0,-64.2551,-64.2551,0.0,657.7555,685.6774,-27.922,-9.7235,0.0,0.0,0.0,0.0,0.0
74,126,-1561.936,20.0,2.22022,2.15128,2.2555,-4.03297,-11.29342,-4.03297,-11.29342,0.48023,0.84664,60.0,-3.6321,-8.72723,0.67934,0.09217,-1.68888,-0.95337,1.15957,0.93881,-0.06349,-0.08213,5.61092,5.37277,5.524,5.42872,7.01764,-0.00046,-0.00069,-0.00054,0.0,0.0,-0.02318,-0.01848,0.0,0.0,-0.00297,-0.00216,0.0,0.0,0.00064,0.00055,0.0,0.0,0.00017,2e-05,2558.7014,1198.2632,-6077.214,255.6939,-6332.9078,189.7708,189.7708,0.0,-63.4241,-63.4241,0.0,656.4755,684.3281,-27.8526,-9.5072,0.0,0.0,0.0,0.0,0.0
74,128,-1566.9793,20.0,2.2239,2.3687,2.15485,-2.48155,-11.67759,-2.48155,-11.67759,0.46262,0.84171,60.0,-3.54868,-8.69418,0.21546,0.09232,-0.84169,-0.95095,0.67808,0.93404,-0.06031,-0.08149,5.63756,5.38413,5.54607,5.43968,7.04096,0.00801,0.01087,0.009,0.0,0.0,0.41096,0.29431,0.0,0.0,-0.00096,-0.00093,0.0,0.0,-0.0,0.00013,0.0,0.0,0.00155,0.00022,2601.419,1191.8955,-6117.0293,255.907,-6372.9363,188.5436,188.5436,0.0,-63.2593,-63.2593,0.0,655.1006,682.8842,-27.7836,-9.6138,0.0,0.0,0.0,0.0,0.0
