neutron_number,proton_number,energy,converged,accuracy,chemical-pot_n,chemical-pot_p,Fermi-level_n,Fermi-level_p,pairing-gap_n,pairing-gap_p,pairing-cutoff,pairing-energy_n,pairing-energy_p,pairing-energy_t,effective-strength-G_n,effective-strength-G_p,LN-chemical-pot_n,LN-chemical-pot_p,LN-energy_n,LN-energy_p,LN-energy_t,rms-radius_n,rms-radius_p,rms-radius_t,charge-radius,nuclear-radius,LN-rms-radius_n,LN-rms-radius_p,LN-rms-radius_t,LN-charge-radius,LN-nuclear-radius,beta2-deformation_n,beta2-deformation_p,beta2-deformation_t,LN-beta2-deformation_n,LN-beta2-deformation_p,LN-beta2-deformation_t,dipole-moment_n,dipole-moment_p,dipole-moment_t,quadrupole-moment_n,quadrupole-moment_p,quadrupole-moment_t,LN-quadrupole-moment_n,LN-quadrupole-moment_p,LN-quadrupole-moment_t,octupole-moment_n,octupole-moment_p,octupole-moment_t,hexadecapole-moment_n,hexadecapole-moment_p,hexadecapole-moment_t,LN-hexadecapole-moment_n,LN-hexadecapole-moment_p,LN-hexadecapole-moment_t,q5-moment_n,q5-moment_p,q5-moment_t,q6-moment_n,q6-moment_p,q6-moment_t,q7-moment_n,q7-moment_p,q7-moment_t,q8-moment_n,q8-moment_p,q8-moment_t,kinetic-energy_n,kinetic-energy_p,kinetic-energy_t,volume-energy,rho-tau-energy,rho-rho-energy,surface-energy,rho-Delta-rho-energy,(Nabla-rho)^2-energy,spin-orbit-energy,rho-Nabla-J-energy,Nabla-rho-J-energy,coulomb-energy,direct-coulomb,exchange-coulomb,pairing-coulomb,tensor-energy,direct-hartree,extra-energy,external-field-energy,entropy_n,entropy_p,entropy_t
90,54,-1177.345557,True,6.8135e-06,-3.9378349999999998,-11.506721,-3.9378349999999998,-11.506721,0.55445,0.49127299999999996,60.0,-4.580293,-2.722645,-7.302938,-0.067117,-0.088645,0.152777,0.193776,-0.8678870000000001,-0.717936,-1.585823,5.112499,4.819081,5.004484,4.881808,6.289779,5.112175,4.8178480000000015,5.003832,4.88059,6.289779,0.15540199999999998,0.161456,0.15750699999999998,0.157039,0.164375,0.159589,0.0,0.0,0.0,4.6118559999999995,2.554384,7.166239,4.659838,2.5992349999999997,7.259073,0.0,0.0,0.0,0.16150799999999998,0.087765,0.249272,0.16668,0.09497,0.261651,0.0,0.0,0.0,-0.00131,0.0038740000000000003,0.002564,0.0,0.0,0.0,-0.002592,-6.7e-05,-0.002659,1766.0111379999994,872.231625,2638.2427629999997,-4313.785092,-243.08824500000003,-4070.6968469999997,180.689876,180.689876,0.0,-61.68601999999999,-61.68601999999999,0.0,388.08167599999996,408.37993,-20.298254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,54,-1184.591464,True,8.9873e-06,-3.673459,-12.200174,-3.673459,-12.200174,0.610152,0.4657979999999999,60.0,-5.633388,-2.4826040000000003,-8.115992,-0.066086,-0.087395,0.131193,0.201683,-0.891208,-0.706285,-1.597493,5.153901,4.841002,5.0404349999999996,4.903009,6.318765,5.153373,4.839549,5.039579,4.901574,6.318765,0.171981,0.17741800000000002,0.173836,0.17287,0.17963099999999999,0.175176,0.0,0.0,0.0,5.302144,2.83252,8.134664,5.328462,2.866124,8.194586,0.0,0.0,0.0,0.162456,0.093433,0.255889,0.161106,0.09967999999999999,0.260785,0.0,0.0,0.0,-0.0047020000000000005,0.0038740000000000003,-0.000828,0.0,0.0,0.0,-0.002098,-9.9e-05,-0.002198,1806.6561350000002,865.7190119999997,2672.3751469999997,-4354.587385,-249.33167799999998,-4105.255707,180.905588,180.905588,0.0,-60.0934,-60.0934,0.0,386.522071,406.750285,-20.228214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,54,-1191.395596,True,9.4666e-06,-3.4584129999999997,-12.900322000000001,-3.4584129999999997,-12.900322000000001,0.654192,0.44550500000000004,60.0,-6.577988,-2.2971880000000002,-8.875176,-0.06506100000000001,-0.086399,0.117798,0.20792800000000008,-0.918367,-0.6957439999999999,-1.614111,5.1950199999999995,4.863503,5.076569999999999,4.92479,6.347487,5.1946639999999995,4.8617,5.0757080000000006,4.92301,6.347487,0.189278,0.194476,0.191019,0.190418,0.195642,0.192167,0.0,0.0,0.0,6.057767,3.133781,9.191547,6.093417,3.150227,9.243644,0.0,0.0,0.0,0.185264,0.108268,0.293532,0.183758,0.112801,0.296559,0.0,0.0,0.0,-6.500000000000001e-05,0.0063030000000000004,0.006239,0.0,0.0,0.0,0.000908,0.00034500000000000004,0.001253,1848.696009,859.692235,2708.388243,-4396.328849,-255.79631600000002,-4140.532533,181.649052,181.649052,0.0,-59.57566,-59.57566,0.0,384.960904,405.122801,-20.161897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,54,-1197.874858,True,9.4272e-06,-3.273632,-13.609611,-3.273632,-13.609611,0.673921,0.435806,60.0,-7.067666,-2.219177,-9.286843,-0.06426,-0.08558400000000001,0.11569600000000001,0.2089,-0.955717,-0.6878810000000001,-1.643598,5.236807,4.887236,5.113715,4.947794999999998,6.3759510000000015,5.2369129999999995,4.884893,5.112979,4.945481,6.3759510000000015,0.20904,0.214088,0.2107,0.21117399999999997,0.213653,0.211988,0.0,0.0,0.0,6.942937,3.4835529999999997,10.42649,7.0141,3.4731379999999996,10.487239,0.0,0.0,0.0,0.239141,0.13465,0.37379,0.244652,0.136509,0.381161,0.0,0.0,0.0,0.014327000000000001,0.011890000000000001,0.026217,0.0,0.0,0.0,0.0060799999999999995,0.0014449999999999999,0.007525,1891.159857,854.254957,2745.414814,-4438.516928,-262.419442,-4176.097486,182.80483999999998,182.80483999999998,0.0,-60.029536,-60.029536,0.0,383.382392,403.481016,-20.098623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,54,-1204.01255,True,8.127e-06,-3.0800490000000003,-14.288313,-3.0800490000000003,-14.288313,0.672138,0.435546,60.0,-7.1034820000000005,-2.23414,-9.337622999999999,-0.063598,-0.08491,0.120975,0.20240999999999998,-0.991591,-0.680823,-1.6724139999999998,5.278136,4.910583,5.150563,4.970425,6.404164,5.278561,4.9077589999999995,5.1498870000000005,4.967635,6.404164,0.226333,0.231902,0.2281320000000001,0.22928099999999998,0.229764,0.229437,0.0,0.0,0.0,7.7955289999999975,3.8095589999999997,11.605087,7.8983360000000005,3.7700989999999996,11.668435,0.0,0.0,0.0,0.295329,0.160908,0.456237,0.30692600000000003,0.16067,0.467595,0.0,0.0,0.0,0.030801,0.018105,0.048906,0.0,0.0,0.0,0.01099,0.0027660000000000002,0.013756,1932.679691,849.252784,2781.932476,-4479.917052000002,-269.087142,-4210.829909,183.853767,183.853767,0.0,-60.72322,-60.72322,0.0,381.851516,401.888074,-20.036558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,54,-1209.716418,True,6.4685e-06,-2.863225,-14.885522,-2.863225,-14.885522,0.67628,0.438446,60.0,-7.2774410000000005,-2.274028,-9.551469,-0.062845,-0.084535,0.1215,0.197222,-1.013743,-0.6813819999999999,-1.695125,5.316269,4.930578,5.184295,4.989749,6.43213,5.316629,4.927508,5.183511,4.986716,6.43213,0.234177,0.24157199999999998,0.23652199999999998,0.237288,0.23835,0.23762399999999997,0.0,0.0,0.0,8.349633,4.000787,12.35042,8.461721,3.94251,12.404232,0.0,0.0,0.0,0.313311,0.170938,0.484249,0.32566100000000003,0.169897,0.495559,0.0,0.0,0.0,0.037523,0.020229,0.057752,0.0,0.0,0.0,0.012044,0.003164,0.015207,1973.0738670000005,844.2127539999997,2817.28662,-4519.735468,-275.74854500000004,-4243.986922,184.335915,184.335915,0.0,-60.820586,-60.820586,0.0,380.463694,400.438221,-19.974527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,54,-1214.9446189999999,True,7.584299999999999e-06,-2.651402,-15.401476,-2.651402,-15.401476,0.688385,0.436817,60.0,-7.652976,-2.2680029999999998,-9.920978999999999,-0.06192,-0.084131,0.11523599999999999,0.197273,-1.01969,-0.683733,-1.7034220000000002,5.350763,4.9465580000000005,5.214393,5.005111,6.459855,5.350875,4.943443,5.213446,5.002032,6.459855,0.23241599999999998,0.242594,0.23558600000000002,0.23513499999999998,0.239164,0.236389,0.0,0.0,0.0,8.562624000000001,4.043803,12.606427,8.66318,3.981604,12.644783,0.0,0.0,0.0,0.296588,0.166179,0.462768,0.306299,0.16498800000000002,0.471287,0.0,0.0,0.0,0.036866,0.01853,0.055396,0.0,0.0,0.0,0.010241,0.002672,0.012912,2012.593007,839.025825,2851.618832,-4558.112797,-282.4061890000001,-4275.706607,184.299896,184.299896,0.0,-60.360707,-60.360707,0.0,379.234559,399.147794,-19.913235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,54,-1219.7861130000001,True,8.084e-06,-2.4631540000000003,-15.858568,-2.4631540000000003,-15.858568,0.70099,0.428832,60.0,-8.06592,-2.200323,-10.266243,-0.060921,-0.083577,0.11014700000000001,0.20106300000000002,-1.030073,-0.68223,-1.712303,5.382768,4.959559,5.2419709999999995,5.017532,6.487344,5.3826870000000016,4.956582,5.240954,5.014589,6.487344,0.22408699999999998,0.237621,0.22822699999999999,0.226198,0.23470300000000002,0.228798,0.0,0.0,0.0,8.518654,3.981753,12.500407000000001,8.598659,3.928141000000001,12.5268,0.0,0.0,0.0,0.263652,0.154416,0.4180680000000001,0.269334,0.15365299999999998,0.422987,0.0,0.0,0.0,0.034588,0.015425,0.050013,0.0,0.0,0.0,0.007645999999999998,0.0019079999999999998,0.009554,2051.29549,833.8283650000003,2885.123855000001,-4595.345442,-289.059734,-4306.2857079999985,183.938409,183.938409,0.0,-59.652561,-59.652561,0.0,378.128172,397.981575,-19.853402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,54,-1224.316658,True,8.7316e-06,-2.292527,-16.280741,-2.292527,-16.280741,0.71183,0.41992799999999997,60.0,-8.460562,-2.12608,-10.586642,-0.05989,-0.082941,0.108726,0.20561100000000002,-1.0510950000000001,-0.679791,-1.7308860000000001,5.413647,4.971211,5.26848,5.028622,6.514602,5.4134839999999995,4.9684870000000005,5.2675019999999995,5.025929,6.514602,0.21246700000000002,0.229798,0.217675,0.21419899999999997,0.227756,0.21827,0.0,0.0,0.0,8.326963000000001,3.868786,12.19575,8.39435,3.8302059999999996,12.224556,0.0,0.0,0.0,0.22812399999999997,0.140994,0.369118,0.22952899999999998,0.14123,0.370759,0.0,0.0,0.0,0.03283,0.012389,0.045219,0.0,0.0,0.0,0.005174,0.001228,0.006402,2089.2782239999997,828.7369679999997,2918.015192000001,-4631.696615999998,-295.684533,-4336.012083,183.451705,183.451705,0.0,-58.849575,-58.849575,0.0,377.080164,396.874954,-19.794789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,54,-1228.511405,True,6.7942999999999995e-06,-2.1325950000000002,-16.680651,-2.1325950000000002,-16.680651,0.715788,0.41192399999999996,60.0,-8.706273,-2.061756,-10.768028999999999,-0.058849,-0.082299,0.10765799999999999,0.20835900000000002,-1.061498,-0.674759,-1.736258,5.444091,4.982483,5.294695,5.039339,6.5416339999999975,5.443881,4.980072,5.293794999999999,5.036955,6.5416339999999975,0.199155,0.22065900000000002,0.205502,0.200802,0.219631,0.20635599999999998,0.0,0.0,0.0,8.042214,3.731787,11.774001,8.108095,3.710808,11.818904,0.0,0.0,0.0,0.197036,0.128018,0.32505500000000004,0.194912,0.129681,0.32459299999999996,0.0,0.0,0.0,0.031402,0.009875,0.041277,0.0,0.0,0.0,0.003064,0.000719,0.003783,2126.458705,823.757308,2950.216014,-4667.289022999998,-302.232494,-4365.0565289999995,182.95891699999999,182.95891699999999,0.0,-57.938627000000004,-57.938627000000004,0.0,376.045601,395.78245699999997,-19.736856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,54,-1232.377708,True,8.7804e-06,-1.9866409999999999,-17.054575,-1.9866409999999999,-17.054575,0.7169810000000001,0.406585,60.0,-8.894496,-2.024245,-10.918741,-0.05779500000000001,-0.081666,0.104956,0.208119,-1.0603,-0.667686,-1.727986,5.473984,4.993419,5.320544,5.0497260000000015,6.568444,5.473746,4.991366999999999,5.319746,5.047697,6.568444,0.183602,0.20970999999999998,0.191174,0.185149,0.20979499999999998,0.19229300000000002,0.0,0.0,0.0,7.634619,3.5622059999999998,11.196825,7.698293,3.560717,11.25901,0.0,0.0,0.0,0.17323,0.115718,0.288948,0.169381,0.119225,0.288607,0.0,0.0,0.0,0.029352999999999997,0.007909000000000001,0.037262,0.0,0.0,0.0,0.001407,0.00038500000000000003,0.0017920000000000004,2162.856488,818.881608,2981.738097,-4702.112322,-308.68538,-4393.426941,182.463573,182.463573,0.0,-56.834309999999995,-56.834309999999995,0.0,375.01398,394.693147,-19.679167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,54,-1235.960957,True,9.093e-06,-1.862434,-17.391174,-1.862434,-17.391174,0.7200270000000001,0.40457,60.0,-9.132054,-2.016413,-11.148467,-0.056771,-0.08117200000000001,0.10233300000000001,0.203351,-1.0620379999999998,-0.6567970000000001,-1.718835,5.503214,5.0038290000000005,5.345885,5.059595,6.5950380000000015,5.503081,5.002185,5.345292,5.057969,6.5950380000000015,0.164365,0.195752,0.173311,0.16558,0.197036,0.174541,0.0,0.0,0.0,7.033484,3.3389949999999997,10.372479,7.085141,3.358688,10.443829,0.0,0.0,0.0,0.159057,0.104548,0.26360500000000003,0.15598299999999998,0.110294,0.266277,0.0,0.0,0.0,0.026202999999999997,0.006336,0.032539,0.0,0.0,0.0,-0.001493,0.000162,-0.00133,2198.386144,814.0737780000003,3012.459922,-4735.993772,-315.022396,-4420.9713759999995,181.929894,181.929894,0.0,-55.47619,-55.47619,0.0,373.986491,393.607635,-19.621143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,54,-1239.3306619999996,True,9.5262e-06,-1.7568549999999998,-17.700244,-1.7568549999999998,-17.700244,0.71308,0.412157,60.0,-9.116249,-2.103213,-11.219463000000001,-0.055777999999999994,-0.08076799999999999,0.102781,0.193011,-1.063412,-0.647912,-1.711325,5.531344,5.013943,5.370475,5.069173999999999,6.621417999999999,5.531437,5.012709,5.37017,5.067953,6.621417999999999,0.142496,0.178384,0.152551,0.143247,0.180845,0.153777,0.0,0.0,0.0,6.270182,3.0550509999999997,9.325232000000002,6.3034120000000025,3.095678,9.399091,0.0,0.0,0.0,0.152456,0.094086,0.246542,0.151799,0.102211,0.25401,0.0,0.0,0.0,0.021185,0.005291,0.026476,0.0,0.0,0.0,-0.0020829999999999998,0.000128,-0.001955,2233.236068,809.454009,3042.6900769999997,-4769.600998,-321.273219,-4448.327779,181.460139,181.460139,0.0,-53.893921,-53.893921,0.0,372.944828,392.507468,-19.562639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,54,-1242.5406710000002,True,9.45e-06,-1.657144,-17.995224,-1.657144,-17.995224,0.696009,0.43199,60.0,-8.839578,-2.313417,-11.152994999999999,-0.054802,-0.080667,0.108597,0.17690999999999998,-1.072773,-0.642587,-1.715359,5.558032,5.024355,5.394236,5.07905,6.647589999999999,5.558258,5.023497,5.3941419999999995,5.078201,6.647589999999999,0.118224,0.156842,0.128867,0.118594,0.16041,0.130114,0.0,0.0,0.0,5.344618,2.697291,8.041910000000001,5.36178,2.757707,8.119487,0.0,0.0,0.0,0.147516,0.083247,0.23076300000000002,0.14996800000000002,0.093502,0.24347,0.0,0.0,0.0,0.015059000000000001,0.004371,0.019430000000000003,0.0,0.0,0.0,-0.002259,0.00016299999999999998,-0.002096,2267.9698550000007,804.9643480000003,3072.934203000001,-4803.4820869999985,-327.50843,-4475.973658,181.196752,181.196752,0.0,-52.169106,-52.169106,0.0,371.84792200000004,391.3499,-19.501978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,54,-1245.570806,True,6.4104e-06,-1.528227,-18.316710999999998,-1.528227,-18.316710999999998,0.659354,0.463398,60.0,-8.075080999999999,-2.6566520000000002,-10.731733,-0.053838,-0.08083,0.12147100000000001,0.157057,-1.0781530000000001,-0.640054,-1.7182060000000001,5.583239,5.035949,5.417373,5.090096,6.6735570000000015,5.5832559999999996,5.0353650000000005,5.4172150000000014,5.089519,6.6735570000000015,0.094461,0.132717,0.10484,0.094716,0.13715,0.106226,0.0,0.0,0.0,4.383456,2.292939,6.676394999999999,4.395332,2.368975,6.7643070000000005,0.0,0.0,0.0,0.132882,0.069401,0.202283,0.136923,0.080774,0.21769699999999997,0.0,0.0,0.0,0.008768999999999999,0.0032189999999999996,0.011988,0.0,0.0,0.0,-0.002315,0.000176,-0.002139,2303.863414,800.641825,3104.50524,-4838.827632,-333.923683,-4504.903949000001,181.429999,181.429999,0.0,-50.893755999999996,-50.893755999999996,0.0,370.665283,390.104829,-19.439546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,54,-1248.3042560000001,True,9.703099999999999e-06,-1.334666,-18.697855,-1.334666,-18.697855,0.6066239999999999,0.498987,60.0,-6.961522,-3.071789,-10.033311,-0.052861,-0.08105599999999999,0.139601,0.13739300000000002,-1.068301,-0.635073,-1.703375,5.607049,5.048753,5.43992,5.102343,6.6993240000000025,5.606692,5.048328,5.4395440000000015,5.101923,6.6993240000000025,0.074112,0.108806,0.083386,0.07466,0.113602,0.08507,0.0,0.0,0.0,3.527336,1.889407,5.4167440000000004,3.5529879999999996,1.972346,5.525334,0.0,0.0,0.0,0.100363,0.050695,0.151059,0.101935,0.06145,0.163384,0.0,0.0,0.0,0.003739,0.0018390000000000001,0.0055780000000000005,0.0,0.0,0.0,-0.0024739999999999996,0.000131,-0.0023420000000000003,2343.060632,796.5947480000003,3139.655381,-4876.893829,-340.868721,-4536.025108,182.42309,182.42309,0.0,-51.185381,-51.185381,0.0,369.43317,388.812272,-19.379103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,54,-1250.567313,True,7.6414e-06,-1.10027,-19.103270000000002,-1.10027,-19.103270000000002,0.550845,0.548443,60.0,-5.838721,-3.6925529999999998,-9.531274,-0.05196900000000002,-0.081458,0.158137,0.115521,-1.0444209999999998,-0.625567,-1.6699869999999999,5.628643,5.060968,5.460749,5.1140099999999995,6.724894,5.628069,5.060619,5.46024,5.113665,6.724894,0.048688999999999996,0.07582699999999999,0.055840999999999995,0.049566000000000006,0.080086,0.057609,0.0,0.0,0.0,2.374127,1.323106,3.697233,2.416408,1.3972209999999998,3.813629,0.0,0.0,0.0,0.04755,0.023250999999999997,0.070802,0.045235000000000004,0.030122000000000006,0.07535700000000001,0.0,0.0,0.0,-0.003085,0.000597,-0.0024879999999999998,0.0,0.0,0.0,0.005832,0.000125,0.005958,2386.5909269999997,793.181424,3179.772351,-4917.960642,-348.545406,-4569.415235,184.163101,184.163101,0.0,-53.561622,-53.561622,0.0,368.22076,387.543425,-19.322665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,54,-1252.569142,True,8.9885e-06,-0.796437,-19.530936999999998,-0.796437,-19.530936999999998,0.5060020000000001,0.6090760000000001,60.0,-4.920937,-4.520593,-9.44153,-0.05202999999999999,-0.082063,0.218543,0.095524,-1.146925,-0.611677,-1.758602,5.649466,5.073139,5.481033,5.125636,6.750272,5.6483050000000015,5.072761,5.480093,5.125262,6.750272,9e-05,-0.000732,-0.000124,4.5e-05,-0.000787,-0.000171,0.0,0.0,0.0,0.004495,-0.012843,-0.008348000000000001,0.002271,-0.013803,-0.011531999999999999,0.0,0.0,0.0,0.000223,-0.000425,-0.00020299999999999997,0.00049,-0.000449,4.1e-05,0.0,0.0,0.0,-0.000628,0.000103,-0.000526,0.0,0.0,0.0,-0.003831,5e-05,-0.003781,2432.455129,790.182817,3222.637946000001,-4960.052079,-356.653579,-4603.3985,186.221902,186.221902,0.0,-57.202959,-57.202959,0.0,367.026181,386.295275,-19.269095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,54,-1253.771396,True,7.0461e-06,-0.32119200000000003,-19.962265,-0.32119200000000003,-19.962265,0.49078,0.601364,60.0,-4.6189300000000015,-4.432769,-9.051699000000001,-0.052147000000000006,-0.081583,0.278909,0.09501699999999999,-1.2729219999999999,-0.6052569999999999,-1.878178,5.680976,5.086807,5.509457,5.138745,6.775459,5.6779160000000015,5.086558,5.507181,5.1384989999999995,6.775459,-0.002068,-0.001745,-0.001986,-0.001814,-0.0018739999999999998,-0.001829,0.0,0.0,0.0,-0.10611400000000001,-0.030768,-0.136882,-0.09295,-0.033038,-0.12598800000000002,0.0,0.0,0.0,0.00041600000000000003,-0.000733,-0.00031600000000000004,0.000767,-0.000772,-5e-06,0.0,0.0,0.0,-0.002355,0.00015,-0.002205,0.0,0.0,0.0,0.005358,4.8e-05,0.005406,2472.9913850000007,786.1754990000003,3259.166884,-4995.287871,-363.934057,-4631.353814,186.852308,186.852308,0.0,-59.586735,-59.586735,0.0,366.013895,385.236653,-19.222758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,54,-1253.59976,True,9.7202e-06,-0.083704,-20.354754999999997,-0.083704,-20.354754999999997,0.43640500000000004,0.526166,60.0,-3.789136,-3.460373,-7.249509,-0.050262,-0.080006,0.192682,0.11965799999999999,-0.980457,-0.619333,-1.599789,5.7294550000000015,5.10015,5.5501879999999995,5.151537,6.800461,5.726744,5.100181,5.548228,5.151567,6.800461,0.067733,0.078486,0.070427,0.066569,0.083332,0.070772,0.0,0.0,0.0,3.590439,1.3907889999999998,4.981228,3.525382,1.476689,5.002072,0.0,0.0,0.0,0.260168,0.05363,0.313798,0.284882,0.06286,0.347742,0.0,0.0,0.0,0.044642,0.004024,0.048666,0.0,0.0,0.0,0.0033,0.000336,0.003636,2503.349996,781.575736,3284.925732,-5020.502267,-369.698401,-4650.803865999998,185.308942,185.308942,0.0,-59.839639,-59.839639,0.0,365.35677000000004,384.54337999999996,-19.18661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,54,-1253.409699,True,7.8781e-06,0.072626,-20.710614,0.072626,-20.710614,0.450467,0.460204,60.0,-4.1200660000000005,-2.701034,-6.8211,-0.049252,-0.07841000000000001,0.165864,0.144611,-0.95278,-0.615962,-1.568743,5.781983,5.113322,5.594037999999999,5.164162,6.8252809999999995,5.780168,5.113391,5.592731,5.16423,6.8252809999999995,0.105608,0.112696,0.107346,0.10568699999999999,0.117755,0.10864800000000001,0.0,0.0,0.0,5.790328,2.007323,7.797650999999999,5.7910260000000005,2.097499,7.888525,0.0,0.0,0.0,0.433325,0.087551,0.520877,0.472379,0.100384,0.572763,0.0,0.0,0.0,0.045561000000000004,0.0055060000000000005,0.051067,0.0,0.0,0.0,-0.009886,0.000291,-0.009595000000000001,2531.489247,777.233487,3308.722734,-5042.51038,-375.013819,-4667.496561999998,183.18098799999999,183.18098799999999,0.0,-59.15401800000001,-59.15401800000001,0.0,364.74082000000004,383.890715,-19.149895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,54,-1252.8416789999999,True,9.9642e-06,0.25259299999999996,-21.038616,0.25259299999999996,-21.038616,0.457696,0.432483,60.0,-4.342078,-2.4172990000000003,-6.7593770000000015,-0.048244999999999996,-0.077376,0.150936,0.15348699999999998,-0.933742,-0.6072390000000001,-1.540981,5.828927999999999,5.124996,5.633629,5.175305000000002,6.849921000000001,5.827704,5.125035,5.632741,5.175344,6.849921000000001,0.123903,0.126305,0.12448,0.12493199999999999,0.131156,0.12642799999999998,0.0,0.0,0.0,7.0104130000000024,2.260015,9.270427999999999,7.06567,2.346848,9.412517999999999,0.0,0.0,0.0,0.42210600000000004,0.08997899999999999,0.512085,0.455345,0.10326400000000001,0.558609,0.0,0.0,0.0,-0.019766,0.0026219999999999998,-0.017144,0.0,0.0,0.0,-0.035198,-0.000309,-0.035507,2561.263818,773.5460320000003,3334.80985,-5066.147075,-380.490003,-4685.657071000001,181.556005,181.556005,0.0,-58.83353100000001,-58.83353100000001,0.0,364.073429,383.18420299999997,-19.110774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,54,-1251.930419,True,9.6529e-06,0.414842,-21.342674,0.414842,-21.342674,0.467768,0.416357,60.0,-4.6239300000000005,-2.2641560000000003,-6.888086,-0.047320999999999995,-0.076564,0.139871,0.15679200000000001,-0.9266040000000001,-0.598653,-1.5252569999999999,5.874480999999999,5.135877,5.672183,5.185667,6.874385,5.873657,5.135895,5.671579,5.185683999999998,6.874385,0.135452,0.134515,0.135231,0.13705599999999998,0.139242,0.137571,0.0,0.0,0.0,7.902034,2.417152,10.319186,7.993399,2.502111,10.495511,0.0,0.0,0.0,0.33253299999999997,0.082879,0.415412,0.354759,0.09635,0.45110900000000004,0.0,0.0,0.0,-0.092212,-0.000608,-0.09282,0.0,0.0,0.0,-0.048606,-0.000725,-0.049331,2590.727387,770.118612,3360.845999,-5089.343468,-385.841518,-4703.50195,179.989555,179.989555,0.0,-58.424391,-58.424391,0.0,363.415229,382.486875,-19.071645999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,54,-1250.68514,True,9.4914e-06,0.56233,-21.617763,0.56233,-21.617763,0.4769600000000001,0.408157,60.0,-4.900709,-2.194276,-7.094985,-0.046419999999999996,-0.075921,0.128297,0.155686,-0.913343,-0.589825,-1.503168,5.918709,5.145745,5.709678,5.195025,6.898675999999999,5.918129,5.145755,5.709251,5.195036,6.898675999999999,0.141118,0.13839100000000001,0.140488,0.142992,0.14311,0.143019,0.0,0.0,0.0,8.481739,2.496363,10.978102999999999,8.592721000000001,2.581497,11.174218,0.0,0.0,0.0,0.197723,0.070662,0.268385,0.203509,0.084315,0.28782399999999997,0.0,0.0,0.0,-0.142128,-0.0029059999999999997,-0.145034,0.0,0.0,0.0,-0.0415,-0.0007830000000000001,-0.042283,2619.83968,766.947623,3386.787303,-5112.094348,-391.084658,-4721.00969,178.457638,178.457638,0.0,-58.024053,-58.024053,0.0,362.786473,381.819752,-19.033279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,54,-1249.230591,True,7.5149e-06,0.57755,-21.646585,0.57755,-21.646585,0.466958,0.44833500000000004,60.0,-4.834689,-2.624509,-7.459199000000001,-0.045101,-0.076587,0.11951099999999999,0.147617,-0.8844629999999999,-0.605785,-1.490248,5.969917,5.146333,5.750219,5.195194,6.922797999999999,5.970371,5.146382,5.75057,5.195243,6.922797999999999,-0.12383599999999999,-0.12345899999999999,-0.123751,-0.125306,-0.12619,-0.125505,0.0,0.0,0.0,-7.683725,-2.227523,-9.911247,-7.776135000000001,-2.276834,-10.05297,0.0,0.0,0.0,0.447561,0.07628,0.523841,0.47921,0.079846,0.559056,0.0,0.0,0.0,-0.013581000000000001,-0.005252000000000001,-0.018833000000000003,0.0,0.0,0.0,-0.011581000000000001,-1.1e-05,-0.011592,2642.068747,766.4468400000003,3408.515587,-5128.821772,-395.38619500000004,-4733.435577,176.123988,176.123988,0.0,-58.798668000000006,-58.798668000000006,0.0,362.699721,381.712788,-19.013067000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
